wave_num,S31-1,S31-2,S31-3,S31-4,S31-5,S31-6,S32-1,S32-2,S32-3,S32-4,S32-5,S32-6,S34-1,S34-2,S34-3,S34-4,S34-5,S34-6,S35-1,S35-2,S35-3,S35-4,S35-5,S35-6,S36-1,S36-2,S36-3,S36-4,S36-5,S36-6,S37-1,S37-2,S37-3,S37-4,S37-5,S37-6,S38-1,S38-2,S38-3,S38-4,S38-5,S38-6,S39-1,S39-2,S39-3,S39-4,S39-5,S39-6,S41-1,S41-2,S41-3,S41-4,S41-5,S41-6,S42-1,S42-2,S42-3,S42-4,S42-5,S42-6,S45-1,S45-2,S45-3,S45-4,S45-5,S45-6,S50-1,S50-2,S50-3,S50-4,S50-5,S50-6,S54-1,S54-2,S54-3,S54-4,S54-5,S54-6,S55-1,S55-2,S55-3,S55-4,S55-5,S55-6,S57-1,S57-2,S57-3,S57-4,S57-5,S57-6,S58-1,S58-2,S58-3,S58-4,S58-5,S58-6,S62-1,S62-2,S62-3,S62-4,S62-5,S62-6,S64-1,S64-2,S64-3,S64-4,S64-5,S64-6,S69-1,S69-2,S69-3,S69-4,S69-5,S69-6,S70-1,S70-2,S70-3,S70-4,S70-5,S70-6
5.656445845,2.22505,2.51059,2.42794,2.25149,2.40722,2.46706,2.64241,2.78335,2.69573,2.42456,2.59108,3.02766,1.78476,1.7661,1.7762,1.7889,1.75964,1.80772,2.3726,2.1765,2.19586,2.4519,2.37317,2.41428,2.67425,2.60659,2.2434,2.36862,2.85486,2.50612,2.29067,2.37947,2.38915,2.83753,2.67056,2.97005,2.26849,2.16199,2.47293,2.70955,2.62307,2.46989,1.34854,1.35809,1.33699,1.33042,1.3683,1.34536,2.12015,2.25706,2.12809,2.17118,2.30044,2.26681,2.40042,2.40234,2.48686,2.4065,2.7199,2.42991,1.94181,2.20638,2.38492,2.09683,2.31294,2.41038,1.29366,1.30325,1.32792,1.27678,1.30016,1.3071,2.56444,2.50725,2.58454,2.62643,2.84994,2.47355,2.57304,2.73532,2.15623,2.56865,2.51815,2.44978,1.08967,1.09351,1.0893,1.0888,1.08442,1.10176,2.65222,2.53346,2.4224,2.73589,2.73287,2.54384,0.87986,0.89022,0.88832,0.87816,0.87734,0.87535,0.97145,0.96653,0.96362,0.96828,0.9595,0.96906,3.08627,2.63402,2.63798,2.76564,2.51225,2.77146,0.98055,0.97505,0.96636,0.97081,0.97749,0.98084
5.641978998,2.32749,2.3465,2.64298,2.36837,2.36318,2.50851,2.67416,2.69718,2.87582,2.37219,2.54985,2.81433,1.7782,1.7648,1.79564,1.82713,1.76453,1.83452,2.40992,2.26717,2.17664,2.41237,2.50779,2.41654,2.54163,2.42313,2.35087,2.36126,2.58527,2.40547,2.25936,2.44821,2.45661,2.74755,2.66553,3.27606,2.40399,2.19082,2.32577,2.54443,2.59482,2.50499,1.3533,1.34424,1.33782,1.33044,1.36622,1.35673,2.14618,2.35904,2.3372,2.27307,2.36971,2.44931,2.4743,2.59063,2.66822,2.37048,2.67641,2.53136,1.96589,2.27977,2.31374,2.11486,2.25669,2.27072,1.29342,1.31695,1.32265,1.28171,1.30646,1.31165,2.55368,2.6788,2.5208,2.53862,3.07627,2.40294,2.60846,2.85084,2.16887,2.40101,2.33704,2.55058,1.08347,1.08783,1.08303,1.0915,1.08659,1.09644,2.42719,2.40503,2.48416,2.76751,2.51494,2.86292,0.87717,0.88724,0.88028,0.8732,0.87064,0.87147,0.96145,0.96156,0.961,0.96615,0.95483,0.95929,2.79586,2.56175,2.54881,2.54834,2.61554,2.63256,0.97748,0.96805,0.96424,0.96181,0.96767,0.97581
5.627512451,2.67094,2.35586,2.81616,2.36334,2.28528,2.36037,2.71652,2.56122,3.01343,2.45313,2.49888,2.4865,1.778,1.77362,1.82075,1.82976,1.76775,1.83901,2.32752,2.26446,2.29875,2.46808,2.59641,2.40479,2.3892,2.49015,2.34279,2.45292,2.45794,2.43019,2.30938,2.72457,2.72569,2.67166,2.78121,2.79313,2.44885,2.24312,2.31517,2.61842,2.4136,2.51406,1.35961,1.34091,1.33007,1.35122,1.36195,1.36122,2.28485,2.36739,2.35806,2.29737,2.43772,2.48974,2.57983,2.57492,2.69632,2.48005,2.55428,2.89584,1.96163,2.36856,2.29014,2.22297,2.30748,2.22794,1.31874,1.32921,1.32049,1.2874,1.318,1.31504,2.51385,2.78118,2.50832,2.48846,2.8432,2.37488,2.60849,2.6918,2.14947,2.28063,2.20385,2.50964,1.08077,1.08846,1.08018,1.09092,1.08826,1.09283,2.36226,2.46387,2.44562,2.86214,2.34572,2.77353,0.87389,0.88261,0.87415,0.87228,0.86445,0.86948,0.95372,0.95966,0.95576,0.96395,0.95118,0.94927,2.68816,2.52558,2.42604,2.45125,2.57616,2.62517,0.96949,0.95872,0.95714,0.95665,0.95435,0.96646
5.613045905,2.56671,2.42053,2.62379,2.32295,2.284,2.20393,2.61269,2.47852,2.49479,2.45795,2.51422,2.43697,1.80393,1.81766,1.83096,1.81063,1.78672,1.83366,2.43404,2.27866,2.35285,2.7711,2.67176,2.45482,2.40335,2.76784,2.32187,2.4714,2.44551,2.50049,2.46153,2.98998,2.96914,2.60257,2.85825,2.58904,2.52672,2.24815,2.42109,3.13725,2.4427,2.50517,1.3698,1.36232,1.33342,1.37609,1.35599,1.36962,2.43496,2.24176,2.36455,2.30687,2.48428,2.38483,2.62687,2.39111,2.73331,2.65939,2.43514,3.1291,1.97636,2.33031,2.25629,2.34922,2.33896,2.28627,1.34659,1.32863,1.32638,1.29896,1.32989,1.32763,2.51808,2.56418,2.52722,2.51361,2.58321,2.43547,2.77268,2.67799,2.10872,2.31378,2.16648,2.39828,1.08188,1.08948,1.07738,1.08088,1.08447,1.08731,2.42026,2.75618,2.41742,2.8795,2.33013,2.68462,0.86902,0.87685,0.8694,0.87154,0.8634,0.86785,0.94702,0.95695,0.94653,0.95777,0.94353,0.94421,2.56586,2.57061,2.41155,2.41329,2.54716,2.61149,0.95744,0.95303,0.94665,0.95327,0.94407,0.95923
5.598579358,2.5396,2.46939,2.52349,2.32298,2.37668,2.16173,2.53754,2.47806,2.37795,2.42603,2.5338,2.57979,1.84266,1.89317,1.8118,1.78772,1.82234,1.85765,2.22152,2.47238,2.35795,2.84452,2.57407,2.56951,2.39419,2.79649,2.27828,2.5055,2.50992,2.23474,2.50943,2.60329,2.90045,2.56414,2.6166,2.47958,2.47376,2.19965,2.34446,2.7772,2.62772,2.51136,1.37831,1.38396,1.35201,1.39032,1.35144,1.39063,2.27556,2.18201,2.36006,2.39175,2.55641,2.37808,2.6687,2.26652,2.77968,2.62857,2.3768,3.2776,2.04751,2.21208,2.24833,2.4153,2.24195,2.32527,1.35734,1.33161,1.33838,1.31248,1.34263,1.34722,2.76041,2.41208,2.57603,2.42262,2.49678,2.44596,2.57343,2.7149,2.14358,2.43931,2.20164,2.32941,1.08322,1.08979,1.0719,1.07029,1.07828,1.07722,2.51038,3.02384,2.42969,2.60184,2.35623,2.71365,0.86368,0.86728,0.86396,0.86881,0.86483,0.86495,0.93989,0.95063,0.93896,0.94968,0.93505,0.93951,2.45944,2.6277,2.53204,2.57728,2.49291,2.5547,0.94727,0.95007,0.93745,0.94922,0.94048,0.95428
5.584112511,2.47859,2.44418,2.54506,2.28823,2.55366,2.23278,2.6767,2.60829,2.52543,2.48967,2.65261,2.67322,1.87138,1.9141,1.79917,1.77183,1.88148,1.8974,2.03693,2.50404,2.33989,2.39914,2.52621,2.68465,2.24778,2.69045,2.26449,2.75486,2.52963,2.15929,2.56378,2.35761,2.75158,2.62654,2.39124,2.57379,2.60947,2.18945,2.2267,2.88891,2.59347,2.54803,1.3835,1.39091,1.37338,1.39346,1.35576,1.41342,2.19908,2.18799,2.39284,2.43526,2.52694,2.47923,2.68296,2.24733,2.75288,2.53263,2.43493,3.06344,2.08046,2.15095,2.26972,2.45032,2.20932,2.29164,1.35363,1.34713,1.36069,1.3189,1.3599,1.36284,2.74739,2.38249,2.54557,2.36751,2.58745,2.56493,2.48301,2.64353,2.21121,2.5846,2.28427,2.32899,1.08144,1.08772,1.06627,1.06501,1.07154,1.068,2.63929,2.74413,2.3772,2.50149,2.4895,2.64696,0.85853,0.85795,0.85877,0.86173,0.86212,0.85949,0.93264,0.94078,0.93387,0.94296,0.9298,0.93014,2.44891,2.78113,2.58339,2.56423,2.49228,2.51412,0.9414,0.94404,0.93104,0.94462,0.94001,0.94549
5.569645965,2.4291,2.4428,2.5086,2.23399,2.58728,2.31802,2.59087,2.72896,2.645,2.75133,3.02605,2.51861,1.88878,1.88644,1.80536,1.77189,1.95393,1.91642,2.12948,2.48237,2.55073,2.31534,2.69978,2.49718,2.31921,2.62295,2.27478,2.79999,2.46691,2.2676,2.42162,2.31977,2.49478,2.67534,2.46788,2.5628,2.45056,2.40691,2.28804,2.66895,2.47608,2.65736,1.39003,1.39801,1.39243,1.39198,1.36771,1.42094,2.19312,2.25072,2.56149,2.45435,2.50037,2.31583,2.69871,2.32924,2.69963,2.51786,2.6777,2.93117,2.00875,2.18764,2.36605,2.5105,2.33986,2.29538,1.35757,1.36016,1.3811,1.32531,1.3695,1.36901,2.61945,2.38064,2.41628,2.39345,2.79451,2.53769,2.44684,2.56486,2.46223,2.54878,2.38404,2.35325,1.0762,1.0782,1.06338,1.06168,1.06268,1.06071,2.6858,2.60219,2.35592,2.45913,2.78268,2.59133,0.85244,0.85281,0.85493,0.85215,0.85239,0.84912,0.92598,0.93033,0.92443,0.93696,0.92681,0.92004,2.51131,2.79204,2.61507,2.47892,2.62184,2.53193,0.93575,0.93587,0.92835,0.93941,0.93445,0.93334
5.555179418,2.49967,2.50997,2.45575,2.19121,2.4432,2.36158,2.45882,2.75075,2.64021,3.18118,2.91767,2.34379,1.91546,1.85725,1.81654,1.8008,2.01257,1.92305,2.23949,2.44069,2.87847,2.37105,2.83332,2.39986,2.3695,2.66228,2.23405,2.92614,2.41455,2.45926,2.39193,2.46282,2.43593,2.76666,2.58903,2.52677,2.42776,2.56332,2.33826,2.61945,2.50455,2.72748,1.40794,1.4084,1.40643,1.40247,1.38394,1.41786,2.26216,2.29364,2.44698,2.55148,2.57474,2.43381,2.77178,2.52107,2.73592,2.44783,2.70798,2.67597,1.98864,2.35876,2.49143,2.63985,2.77981,2.34847,1.38066,1.3666,1.37572,1.34664,1.36857,1.36911,2.57986,2.44183,2.34483,2.41447,2.76489,2.54158,2.35696,2.71249,2.56865,2.63532,2.38904,2.31111,1.07117,1.06521,1.06252,1.05912,1.05458,1.05554,2.80721,2.68012,2.49632,2.36773,2.71517,2.57189,0.84436,0.84431,0.84809,0.84379,0.83983,0.83584,0.91964,0.92126,0.91153,0.92936,0.92094,0.91209,2.52223,2.90652,2.58057,2.43391,2.67664,2.48109,0.9258,0.93005,0.92559,0.93298,0.92265,0.92211
5.540712871,2.57052,2.62446,2.52833,2.21661,2.45271,2.37993,2.31666,2.69338,2.74788,2.69851,2.59092,2.2897,1.93766,1.83887,1.85335,1.84603,2.00223,1.93568,2.31279,2.45486,2.55779,2.56325,2.58703,2.34094,2.32978,2.59873,2.18052,2.86284,2.33198,2.6791,2.44756,2.62559,2.53459,2.5291,2.44303,2.84671,2.39728,2.34999,2.35995,2.88295,2.6184,2.84264,1.43359,1.40897,1.40837,1.43106,1.40289,1.41766,2.39919,2.3623,2.34357,2.57501,2.60451,2.54907,2.50663,2.78475,2.50911,2.33817,2.94246,2.63718,2.02476,2.71367,2.52802,2.64217,3.10974,2.57585,1.39849,1.37186,1.35267,1.37549,1.3692,1.36546,2.39638,2.56033,2.42881,2.51284,2.65379,2.67581,2.36881,2.75562,2.54679,2.53855,2.30719,2.25435,1.06865,1.05638,1.06006,1.05463,1.04692,1.05392,2.7473,2.68252,2.71053,2.35189,2.69278,2.52861,0.83539,0.83182,0.83598,0.83536,0.82896,0.82596,0.91349,0.9135,0.9035,0.91865,0.90862,0.90404,2.54086,2.85179,2.73368,2.43213,2.71059,2.41546,0.91313,0.92477,0.91847,0.92485,0.91178,0.91317
5.526246325,2.66974,2.6462,2.54347,2.36693,2.41876,2.32419,2.3188,2.57332,2.87948,2.39185,2.33235,2.3179,1.91069,1.85039,1.9147,1.8926,1.92842,1.93554,2.2622,2.55967,2.40481,2.40316,2.45277,2.30094,2.42987,2.49547,2.15709,2.84419,2.29197,2.52984,2.55236,2.52953,2.65767,2.42899,2.50143,2.8113,2.40196,2.45999,2.41303,2.84579,2.69199,2.79331,1.44999,1.4134,1.40469,1.45872,1.41307,1.42202,2.55844,2.62031,2.21382,2.51751,2.57725,2.48905,2.54731,2.68075,2.36609,2.27333,2.98648,2.77422,2.08957,2.61086,2.43703,2.47172,2.88883,2.56324,1.38958,1.37539,1.33985,1.39002,1.37047,1.3653,2.22305,2.59013,2.62797,2.69927,2.43958,2.69506,2.52711,2.64381,2.55828,2.35464,2.29214,2.24749,1.06427,1.05201,1.05392,1.04525,1.03595,1.05199,2.82034,2.54586,2.61436,2.5183,2.62647,2.50699,0.82713,0.82349,0.82493,0.82471,0.82011,0.81883,0.90684,0.90603,0.8998,0.90521,0.89349,0.89501,2.67528,2.58861,2.99959,2.51706,2.93105,2.42996,0.90279,0.91565,0.90895,0.91653,0.90624,0.90572
5.511779478,2.68714,2.46988,2.35712,2.30151,2.37191,2.30517,2.42717,2.75513,2.88177,2.34743,2.2504,2.34854,1.85766,1.86309,1.93301,1.91187,1.89051,1.91251,2.08285,2.6538,2.25599,2.44095,2.3952,2.35771,2.33675,2.36861,2.1712,2.56713,2.37836,2.43659,2.64647,2.41845,2.69961,2.55796,2.68285,2.65914,2.53401,2.57513,2.45416,2.59546,2.89501,2.7579,1.4565,1.43349,1.41014,1.46379,1.40997,1.42571,2.52364,2.72452,2.24338,2.6168,2.65571,2.42973,2.8085,2.54674,2.32161,2.28201,2.58748,2.85658,2.19547,2.79095,2.39012,2.30139,2.52708,2.55666,1.38158,1.37915,1.34733,1.38586,1.36732,1.37322,2.19074,2.49369,2.61154,2.66603,2.50926,2.43363,2.55332,2.52736,2.37253,2.21809,2.35315,2.34385,1.05669,1.04892,1.04811,1.03593,1.02832,1.04733,2.87186,2.56943,2.59147,2.87011,2.64959,2.59943,0.819,0.81697,0.81942,0.81453,0.81243,0.81107,0.89705,0.89607,0.89301,0.89187,0.88104,0.88614,2.53449,2.48604,2.60214,2.61734,2.99908,2.56655,0.89528,0.90507,0.90027,0.91016,0.90208,0.89902
5.497312931,2.49365,2.37741,2.26392,2.2159,2.37848,2.35429,2.52308,2.82651,2.91256,2.50437,2.32513,2.37444,1.85721,1.85073,1.88471,1.90489,1.89525,1.88392,2.04317,2.6597,2.31906,2.66315,2.35885,2.51802,2.30336,2.37934,2.21013,2.53835,2.41259,2.46524,2.52683,2.43164,2.91365,2.75625,2.83302,2.62207,2.54753,2.27022,2.74446,2.54407,2.51372,2.64921,1.4592,1.44187,1.41712,1.45045,1.4042,1.42114,2.54226,2.75789,2.39828,2.61735,2.68847,2.33072,2.55428,2.37774,2.41221,2.44184,2.3796,2.95313,2.33947,2.42976,2.49155,2.28011,2.37753,2.65193,1.38725,1.37952,1.36207,1.37698,1.36414,1.37582,2.27767,2.41088,2.57841,2.50679,2.59488,2.28281,2.47752,2.43378,2.27948,2.26763,2.47315,2.48322,1.04999,1.04442,1.04653,1.0314,1.03024,1.04332,2.68775,2.69921,2.74894,2.9904,2.68226,2.88943,0.8107,0.80874,0.81595,0.8081,0.80479,0.80432,0.88341,0.88399,0.88329,0.8821,0.87327,0.87885,2.39498,2.55632,2.63694,2.69784,2.73976,2.61415,0.88836,0.89737,0.89392,0.90301,0.89486,0.89268
5.482846385,2.38204,2.46762,2.29361,2.32459,2.34391,2.36578,2.64052,2.73895,2.67849,2.81336,2.3832,2.3539,1.90405,1.83136,1.83843,1.90144,1.89773,1.85735,2.25233,2.84252,2.48693,2.95184,2.4073,2.5131,2.48755,2.52381,2.23237,2.81567,2.32435,2.35871,2.29954,2.47541,2.889,2.75166,2.62693,2.66405,2.51724,2.30275,2.82842,2.58215,2.44584,2.64606,1.45203,1.42766,1.41666,1.43795,1.4039,1.4138,2.31189,2.80149,2.37544,2.56885,2.57828,2.36204,2.49957,2.37973,2.49489,2.64081,2.40581,2.75919,2.61001,2.28187,2.57564,2.40561,2.33356,2.60399,1.396,1.36718,1.36964,1.37699,1.36288,1.36307,2.44194,2.38,2.48489,2.42451,2.62791,2.30489,2.39264,2.35326,2.28945,2.50435,2.64363,2.58547,1.04137,1.03985,1.04477,1.02828,1.03422,1.03829,2.53501,2.59858,2.65311,2.754,2.51481,3.23025,0.80334,0.80311,0.80965,0.80227,0.79894,0.79871,0.87021,0.87477,0.87453,0.87712,0.86932,0.87415,2.48542,2.52774,2.98199,2.56703,2.72837,2.45763,0.88016,0.89093,0.88958,0.89307,0.88776,0.88413
5.468379838,2.35904,2.64707,2.30411,2.64156,2.24534,2.41658,2.67742,2.58392,2.51351,2.72531,2.42764,2.35541,1.89922,1.85174,1.8216,1.85742,1.87787,1.85568,2.47151,3.08714,2.50528,2.67889,2.53467,2.52858,2.41147,2.67712,2.19407,2.9073,2.32651,2.30064,2.22948,2.51036,2.76471,2.94853,2.63646,2.82859,2.30993,2.35753,2.85081,2.66817,2.4961,2.78307,1.44018,1.42199,1.41929,1.4255,1.40812,1.41558,2.12557,2.57679,2.3967,2.60986,2.5564,2.49776,2.48405,2.49754,2.53642,2.37753,2.52368,2.64802,2.38997,2.38222,2.40155,2.51603,2.47448,2.48666,1.39232,1.35302,1.37248,1.37941,1.36432,1.34119,2.54194,2.43036,2.49221,2.39533,2.67583,2.42136,2.35503,2.33123,2.32631,2.57623,2.74697,2.52139,1.02785,1.03716,1.03665,1.02446,1.03002,1.02782,2.46373,2.40002,2.60834,2.65023,2.27018,3.06738,0.79703,0.79942,0.8003,0.79517,0.79596,0.79364,0.86195,0.86877,0.86496,0.87346,0.86508,0.87023,2.55816,2.45604,2.63891,2.48961,2.57156,2.42461,0.86975,0.88103,0.88397,0.88576,0.88392,0.87398
5.453912991,2.39224,2.56643,2.28905,2.77978,2.23003,2.45823,2.75105,2.54112,2.50296,2.75252,2.56882,2.34355,1.83493,1.91789,1.79085,1.82006,1.83603,1.87474,2.6186,3.09681,2.49982,2.52036,2.53304,2.50875,2.40326,2.98298,2.2822,2.66482,2.45603,2.33342,2.24592,2.45182,2.58549,2.86833,2.58705,2.84009,2.39131,2.28501,2.74571,2.64099,2.47225,2.55247,1.42799,1.43242,1.42052,1.40955,1.41216,1.41916,2.12249,2.41974,2.54745,2.7433,2.69603,2.68876,2.64765,2.47567,2.34449,2.2749,2.81135,2.46906,2.25604,2.47733,2.35121,2.47795,2.73781,2.60495,1.37445,1.34923,1.36693,1.36778,1.36673,1.32202,2.43184,2.5389,2.39131,2.42089,2.70789,2.47293,2.39865,2.33091,2.2769,2.48053,2.64515,2.25842,1.01495,1.03122,1.02382,1.02205,1.0211,1.01674,2.4525,2.36462,2.69136,2.63041,2.21087,2.871,0.79243,0.79362,0.79163,0.79138,0.79146,0.78932,0.8577,0.86339,0.85601,0.86795,0.85855,0.86397,2.62088,2.49914,2.57783,2.53266,2.5449,2.56595,0.86145,0.86937,0.87653,0.88338,0.87919,0.86881
5.439446445,2.47196,2.40173,2.33947,2.63521,2.31612,2.36257,2.63207,2.71231,2.43235,2.79922,2.65008,2.3731,1.80827,1.95375,1.75051,1.83288,1.80548,1.85737,2.33886,2.55461,2.51643,2.4174,2.46833,2.38198,2.58151,2.82483,2.36176,2.40304,2.58606,2.45145,2.26389,2.51978,2.62015,2.77929,2.43411,2.74745,2.42677,2.20643,2.58192,2.56377,2.45231,2.55005,1.41402,1.42908,1.41118,1.4047,1.4127,1.40895,2.30144,2.35877,2.62003,2.54703,2.66742,2.41177,2.59569,2.30661,2.21134,2.35655,2.96824,2.37702,2.25293,2.31117,2.4064,2.39902,2.69341,2.75516,1.36142,1.35595,1.34887,1.35096,1.36195,1.31229,2.29168,2.57373,2.37918,2.47385,2.60089,2.42647,2.41134,2.42848,2.19674,2.35162,2.36235,2.16679,1.00841,1.02077,1.01341,1.01888,1.01799,1.01072,2.52165,2.45095,2.83877,2.68374,2.35777,2.80054,0.78964,0.78688,0.78537,0.79119,0.78538,0.78525,0.85403,0.85911,0.8539,0.86177,0.8554,0.85703,3.07087,2.59149,2.38506,2.6392,2.63184,2.62734,0.85775,0.86315,0.87189,0.88023,0.86901,0.8683
5.424979898,2.43217,2.42076,2.39545,2.68858,2.52687,2.33046,2.52907,2.807,2.47853,2.48449,2.51252,2.46093,1.8275,1.92735,1.75944,1.88046,1.82754,1.83194,2.32751,2.34719,2.42526,2.35604,2.43884,2.2874,2.51749,2.52131,2.31264,2.32982,2.60228,2.31727,2.15006,2.68737,2.76549,2.53681,2.47565,2.65156,2.37644,2.13188,2.72896,2.50831,2.53864,2.92036,1.40527,1.41067,1.40823,1.40901,1.40252,1.39091,2.35409,2.33405,2.74878,2.4301,2.53439,2.35468,2.49513,2.23592,2.2569,2.55755,2.87293,2.38232,2.36316,2.3404,2.3522,2.21645,2.46733,2.492,1.36439,1.36086,1.32937,1.34409,1.34442,1.30931,2.22101,2.55388,2.5162,2.41617,2.54079,2.42723,2.4543,2.49813,2.18195,2.31355,2.17032,2.16061,1.00595,1.01354,1.01039,1.01164,1.02028,1.00781,2.70368,2.62382,2.77629,2.57798,2.74076,3.37504,0.78546,0.78137,0.78074,0.79003,0.78242,0.78358,0.84902,0.85532,0.8553,0.85571,0.85741,0.85259,2.79609,2.75017,2.33859,2.69345,2.57443,2.61883,0.85463,0.8621,0.87057,0.87208,0.85728,0.8658
5.410513351,2.39997,2.44135,2.35161,2.61495,2.78901,2.37576,2.55533,2.67566,2.5386,2.43668,2.41053,2.68762,1.83046,1.87359,1.81816,1.91446,1.88548,1.85135,2.35409,2.30238,2.45961,2.28212,2.36791,2.28878,2.40243,2.37563,2.1902,2.35073,2.58917,2.33022,2.18746,3.09221,2.67706,2.61217,2.59529,2.63507,2.34456,2.10493,2.84842,2.39376,2.7371,2.79745,1.40226,1.39528,1.42,1.39738,1.38407,1.38315,2.2712,2.32039,2.55151,2.48215,2.47813,2.35052,2.73451,2.21616,2.50544,2.62187,2.76689,2.3781,2.54836,2.34173,2.24729,2.18153,2.36686,2.35739,1.37108,1.35269,1.31371,1.34652,1.32876,1.30723,2.23805,2.53818,2.6706,2.31184,2.53432,2.44747,2.50909,2.36602,2.01725,2.43858,2.10905,2.17476,1.00291,1.01113,1.0132,1.0026,1.01911,1.00416,2.78864,2.66756,2.63562,2.48537,2.82179,2.58616,0.78101,0.77728,0.77943,0.78737,0.78204,0.7841,0.84315,0.85172,0.85175,0.84978,0.85718,0.85018,2.5202,2.75602,2.4571,2.74339,2.53157,2.56473,0.8511,0.86208,0.86796,0.86079,0.85239,0.86211
5.396046805,2.45507,2.38865,2.23314,2.40026,2.45109,2.43166,2.60641,2.77989,2.53361,2.59737,2.40103,2.7713,1.82575,1.80886,1.84713,1.89358,1.91082,1.87417,2.26338,2.33777,2.38948,2.25689,2.40738,2.28519,2.68402,2.36174,2.19698,2.3581,2.59573,2.46912,2.38576,2.79932,2.61525,2.84143,2.39644,2.84002,2.76156,2.13665,2.63852,2.37236,2.78782,3.25958,1.39611,1.37636,1.42306,1.36995,1.37534,1.38227,2.32373,2.28462,2.41573,2.28987,2.67624,2.23213,2.67681,2.32694,2.44776,2.48658,2.54516,2.34174,2.50116,2.20748,2.27829,2.32839,2.31545,2.35263,1.36039,1.34125,1.30261,1.35049,1.32724,1.30721,2.3097,2.49777,2.54342,2.2206,2.57527,2.38161,2.39629,2.30995,1.91842,2.66516,2.13973,2.19919,0.99967,1.0073,1.01546,0.99683,1.00912,0.99982,2.80241,2.50746,2.60886,2.50313,2.70663,2.30406,0.77962,0.77356,0.78112,0.78486,0.78115,0.78342,0.84033,0.84895,0.84508,0.84619,0.85165,0.8483,2.6448,2.70226,2.45813,3.06075,2.55422,2.466,0.8495,0.86203,0.8645,0.85337,0.85443,0.85967
5.381579958,2.37848,2.24107,2.21665,2.45537,2.37149,2.36232,2.50522,2.62363,2.69641,2.48416,2.50818,2.6211,1.84426,1.76244,1.82602,1.82564,1.89578,1.87464,2.25998,2.48694,2.43933,2.27062,2.40256,2.31411,2.76696,2.4153,2.29965,2.46941,2.64016,2.54353,2.48894,2.54012,2.50997,2.69153,2.35656,2.61564,2.5736,2.18686,2.7606,2.3784,2.59408,2.69063,1.38763,1.34501,1.40416,1.35479,1.3792,1.37297,2.2937,2.26694,2.42822,2.21167,2.96143,2.12879,2.72104,2.64422,2.42428,2.40405,2.32682,2.41489,2.31025,2.23282,2.37859,2.5561,2.29991,2.27992,1.34529,1.33752,1.29941,1.34319,1.32354,1.30854,2.33587,2.47689,2.44736,2.22528,2.4315,2.33693,2.349,2.34081,1.9369,2.63334,2.27034,2.18274,0.99879,0.99958,1.01255,0.99563,0.9961,0.99909,2.77949,2.41435,2.72264,2.48051,2.51819,2.28435,0.77828,0.77077,0.78257,0.78248,0.77928,0.78213,0.84175,0.84542,0.84321,0.84653,0.84548,0.84681,2.78981,2.55818,2.37388,2.87207,2.51146,2.3854,0.85033,0.85958,0.86365,0.85473,0.85569,0.85595
5.367113411,2.21679,2.19718,2.33572,2.40298,2.4191,2.29171,2.38441,2.46634,2.77295,2.55792,2.55611,2.58253,1.83734,1.75426,1.79577,1.76449,1.83946,1.87084,2.50469,2.56736,2.51946,2.21823,2.35853,2.49557,2.45392,2.42867,2.33262,2.48096,2.51292,2.56324,2.43913,2.49749,2.42463,2.92358,2.52792,2.4392,2.58277,2.18435,2.59863,2.41078,2.45497,2.43725,1.38373,1.33188,1.38164,1.3599,1.37431,1.3612,2.36685,2.19892,2.20913,2.2664,2.80668,2.11743,2.58019,2.43024,2.39223,2.36427,2.34727,2.59679,2.19559,2.41222,2.30796,2.72214,2.27474,2.18997,1.34243,1.33629,1.29963,1.32847,1.30737,1.30907,2.32873,2.62808,2.47441,2.32984,2.33207,2.36037,2.38083,2.35999,1.9779,2.43402,2.33582,2.12548,0.99937,0.99346,1.00596,0.99599,0.9918,1.00088,2.7201,2.4127,2.52719,2.45115,2.44851,2.41715,0.77566,0.77423,0.78476,0.78138,0.77677,0.78084,0.84402,0.84326,0.84787,0.84796,0.84291,0.84737,2.59081,2.45925,2.38005,2.76244,2.44792,2.31102,0.85137,0.85572,0.86323,0.86054,0.85467,0.85083
5.352646865,2.17186,2.25225,2.50394,2.18029,2.31726,2.32198,2.4032,2.36668,3.00904,2.60628,2.39559,2.40591,1.80403,1.75815,1.77323,1.75466,1.7822,1.84644,2.29866,2.58837,2.52006,2.14433,2.33476,2.72768,2.3139,2.50254,2.27128,2.37387,2.32488,2.8197,2.35066,2.49522,2.36876,2.78042,2.77617,2.50529,2.49199,2.21846,2.31532,2.5859,2.56768,2.44642,1.37986,1.34219,1.37453,1.36992,1.35799,1.35911,2.55433,2.22243,2.22837,2.32815,2.74266,2.12349,2.51931,2.27171,2.31135,2.32444,2.54352,2.58562,2.17818,2.67628,2.26093,2.57192,2.2693,2.19064,1.34051,1.33221,1.29812,1.32102,1.29724,1.31072,2.40575,2.72361,2.53728,2.39003,2.38669,2.40638,2.3432,2.4199,1.97092,2.46986,2.3929,2.12709,0.99839,0.99336,1.0009,0.99674,0.99651,1.00109,2.64793,2.4244,2.46773,2.47356,2.34256,2.50788,0.77526,0.78199,0.78852,0.7824,0.77454,0.77886,0.8465,0.84605,0.852,0.84876,0.84459,0.85,2.55076,2.536,2.48919,2.52107,2.39956,2.24174,0.84987,0.85425,0.85975,0.86555,0.85467,0.84899
